chr,start,end,TSS,WGS_GC_bias,bps,bps_WGS_corrected
chr4,82754224,82754394,chr4_0_09836,1.4487995882861322,170,117.33852036850915
chr4,82799684,82799853,chr4_0_09837,2.084060036267984,112,53.741254115002945
chr4,82799684,82799853,chr4_0_09838,2.084060036267984,169,81.09171379853123
chr4,82900183,82900343,chr4_0_09843,1.781311367840608,160,89.82146686346012
chr4,82900183,82900343,chr4_1_09844,1.781311367840608,160,89.82146686346012
chr4,82900183,82900343,chr4_1_09845,1.781311367840608,160,89.82146686346012
chr4,82900183,82900343,chr4_0_09846,1.781311367840608,160,89.82146686346012
chr4,83012647,83012801,chr4_0_09849,1.4036685572712015,154,109.71250955381043
chr4,83034307,83034470,chr4_1_09850,1.926546282278176,163,84.607362667275
chr4,83109038,83109202,chr4_0_09851,1.6045074912341393,164,102.21205005023448
chr4,83109382,83109544,chr4_0_09851,2.099502480755096,162,77.1611376909333
chr4,83455858,83456026,chr4_0_09858,2.456636494421388,168,68.3861859015365
chr4,83455858,83456026,chr4_0_09859,2.456636494421388,168,68.3861859015365
chr4,83455858,83456026,chr4_1_09860,2.456636494421388,168,68.3861859015365
chr4,83455858,83456026,chr4_1_09861,2.456636494421388,168,68.3861859015365
chr4,84298403,84298553,chr4_0_09866,1.2043084028202145,150,124.55281358888999
chr4,84499013,84499177,chr4_0_09867,2.578394223614566,164,63.605479138133425
chr4,84966750,84966918,chr4_0_09870,2.5480645380563014,168,65.93239593850818
chr4,84966750,84966918,chr4_1_09871,2.5480645380563014,168,65.93239593850818
chr4,84966750,84966918,chr4_1_09872,2.5480645380563014,168,65.93239593850818
chr4,84967505,84967657,chr4_0_09870,1.4818449188775449,152,102.57483631629661
chr4,84967505,84967657,chr4_1_09871,1.4818449188775449,152,102.57483631629661
chr4,84967505,84967657,chr4_1_09872,1.4818449188775449,152,102.57483631629661
chr4,85474376,85474540,chr4_1_09873,1.5274552612963204,164,107.36812013781439
chr4,85474942,85475099,chr4_1_09873,2.545806624994453,157,61.67004141578982
chr4,85778770,85778933,chr4_1_09875,1.4229901562861078,163,114.54752464726612
chr4,85779644,85779820,chr4_1_09875,1.770820245702782,154,86.96534861384664
chr4,86119378,86119538,chr4_1_09878,1.905034349980749,160,83.98798688412987
chr4,86370816,86371021,chr4_0_09881,1.2742103412030057,205,160.88395563204713
chr4,86452921,86453073,chr4_0_09882,1.9580783563377957,152,77.62712840781633
chr4,86849809,86849970,chr4_0_09885,1.8003578863108989,161,89.42666412282283
chr4,86892251,86892421,chr4_0_09886,1.54495076652169,170,110.03586889874741
chr4,86935251,86935419,chr4_0_09887,1.8486764988748023,168,90.87582392173712
chr4,86935251,86935419,chr4_1_09888,1.8486764988748023,168,90.87582392173712
chr4,87220942,87221108,chr4_0_09891,1.3394324236774378,166,123.93309066256869
chr4,87220942,87221108,chr4_0_09892,1.3394324236774378,166,123.93309066256869
chr4,87299721,87299893,chr4_0_09893,0.8853131486483108,172,194.28153785201118
chr4,87301068,87301272,chr4_0_09893,2.090874173759873,204,97.56684670946078
chr4,87322012,87322163,chr4_0_09894,1.054578069813328,151,143.18522670088205
chr4,87529941,87530105,chr4_0_09899,1.391934165675879,164,117.82166430289956
chr4,87608772,87608941,chr4_1_09900,1.0715107468950558,169,157.72123657155623
chr4,87649752,87649933,chr4_1_09901,1.2900282788714257,181,140.30700176460232
chr4,87821707,87821874,chr4_1_09903,1.9704386833362943,167,84.75270071192475
chr4,87821813,87821967,chr4_1_09903,1.9345753584981,154,79.604032649086
chr4,87834248,87834438,chr4_1_09905,1.3784392204277336,190,137.83705308460569
chr4,88006935,88007096,chr4_1_09908,2.0822914963360297,161,77.31866565430118
chr4,88157890,88158052,chr4_0_09909,0.8866791228649482,162,182.70420022585162
chr4,88157890,88158052,chr4_0_09910,0.8866791228649482,162,182.70420022585162
chr4,88159073,88159234,chr4_0_09909,2.481887426276588,161,64.86998495396612
chr4,88159073,88159234,chr4_0_09910,2.481887426276588,161,64.86998495396612
chr4,88159073,88159234,chr4_0_09911,2.481887426276588,161,64.86998495396612
chr4,88456082,88456253,chr4_1_09916,1.3125077170952,135,102.85653809242179
chr4,88457139,88457306,chr4_1_09916,1.905301875783632,167,87.6501525152357
chr4,88591758,88591921,chr4_1_09920,2.2733415884463293,163,71.70061940027198
chr4,88697869,88698032,chr4_0_09921,2.566064088538052,163,63.52140647152153
chr4,89772117,89772281,chr4_0_09928,1.340521236569878,164,122.34047139726242
chr4,89838612,89838779,chr4_0_09933,1.1839891164043026,167,141.04859384786243
chr4,89880250,89880423,chr4_1_09934,1.2633575848124448,173,136.93668528984466
chr4,89895204,89895361,chr4_1_09935,1.771901327389791,157,88.60538539766127
chr4,89895242,89895410,chr4_1_09935,1.6984537359112668,168,98.91349787626886
chr4,90127013,90127174,chr4_1_09936,1.6892711874932238,161,95.30737349455077
chr4,90234010,90234182,chr4_1_09937,0.7082165468565262,152,214.62362136928843
chr4,92278056,92278219,chr4_0_09938,0.8724495319728737,163,186.8302910672752
chr4,92304004,92304158,chr4_1_09939,1.7872143387180348,154,86.16761664438295
chr4,92304004,92304158,chr4_1_09940,1.7872143387180348,154,86.16761664438295
chr4,94758221,94758380,chr4_0_09950,1.1655538496582063,159,136.41583359415446
chr4,94758221,94758380,chr4_1_09951,1.1655538496582063,159,136.41583359415446
chr4,95052132,95052296,chr4_1_09953,0.7070614647674788,164,231.94588896728
chr4,95052299,95052464,chr4_1_09953,0.5425704480448114,165,304.1079745396906
chr4,95052433,95052609,chr4_1_09953,0.962895148981654,176,182.78210268909905
chr4,95547856,95548029,chr4_0_09955,2.0680074249607863,57,27.56276370771775
chr4,98142599,98142752,chr4_0_09959,1.55356047068033,153,98.48345325946582
chr4,98142983,98143160,chr4_0_09959,2.407592272947049,177,73.51743149737747
chr4,98143935,98144094,chr4_0_09959,1.5564830110130488,159,102.15337968675523
chr4,98657474,98657652,chr4_0_09961,1.8470981355014764,42,22.73836954991958
chr4,98658478,98658656,chr4_0_09961,1.7472150463078056,178,101.8764120513657
chr4,98658478,98658656,chr4_1_09962,1.7472150463078056,178,101.8764120513657
chr4,98929502,98929652,chr4_0_09963,1.7725978433147616,150,84.62156295953723
chr4,98929502,98929652,chr4_0_09964,1.7725978433147616,16,9.026300049017305
chr4,99219301,99219468,chr4_0_09972,1.1416232367212202,167,146.28293698683774
chr4,99291144,99291314,chr4_0_09973,0.748074279611187,170,227.25016035621198
chr4,99291489,99291646,chr4_0_09973,1.7857451876515549,157,87.91847856326676
chr4,99435194,99435347,chr4_0_09977,1.6007244558084903,153,95.58172204142599
chr4,99435194,99435347,chr4_0_09976,1.6007244558084903,153,95.58172204142599
chr4,99511653,99511833,chr4_1_09978,1.0484479931822437,180,171.68233538572093
chr4,99563392,99563565,chr4_0_09979,1.7859183598147026,173,96.86892967377835
chr4,99563392,99563565,chr4_0_09980,1.7859183598147026,173,96.86892967377835
chr4,99563392,99563565,chr4_1_09981,1.7859183598147026,173,96.86892967377835
chr4,99563392,99563565,chr4_1_09982,1.7859183598147026,173,96.86892967377835
chr4,99657953,99658121,chr4_0_09983,1.1585408730894442,168,145.0099896363602
chr4,99658801,99658987,chr4_0_09983,1.888812152493999,27,14.294698371327735
chr4,100674278,100674445,chr4_0_09994,1.7166785045996409,167,97.28088256044616
chr4,101791362,101791532,chr4_1_09999,1.8126594689752928,170,93.78485198662383
chr4,101791362,101791532,chr4_1_10000,1.8126594689752928,170,93.78485198662383
chr4,102324395,102324573,chr4_0_10002,0.9959496243709252,178,178.72389892453717
chr4,102344091,102344285,chr4_0_10003,1.5689772413442442,95,60.5489980967521
chr4,102344091,102344285,chr4_0_10004,1.5689772413442442,33,21.03280986518757
chr4,102501625,102501804,chr4_1_10006,1.4188575465128468,179,126.15783764898154
chr4,102501625,102501804,chr4_1_10007,1.4188575465128468,179,126.15783764898154
chr4,102501625,102501804,chr4_0_10008,1.4188575465128468,179,126.15783764898154
chr4,102760238,102760405,chr4_0_10009,1.7366695716719127,167,96.16106755370113
chr4,102825046,102825212,chr4_0_10011,0.8252447953027456,166,201.1524349439877
chr4,103018936,103019086,chr4_0_10021,1.8032720251252288,150,83.18212555290054
chr4,103425722,103425886,chr4_1_10026,1.4834901263423086,164,110.55011225747636
chr4,104495646,104495800,chr4_0_10029,1.3000324973809705,154,118.45857723575872
chr4,105353054,105353204,chr4_0_10032,1.0740726698600438,150,139.65535499524967
chr4,105353681,105353864,chr4_0_10032,1.1991190459832748,183,152.61203682236606
chr4,105828133,105828301,chr4_0_10041,0.6153530946543556,39,63.37824630898515
chr4,105894538,105894707,chr4_1_10042,1.2613811314469394,169,133.98012368088848
chr4,105895481,105895650,chr4_1_10042,1.531468106299622,169,110.35162880952365
chr4,105895864,105896041,chr4_1_10042,1.7484241408266998,177,101.23401746003681
chr4,106022276,106022427,chr4_0_10043,1.351346801999473,151,111.74037617625478
chr4,107035707,107035866,chr4_0_10051,2.106265806056811,159,75.48904774638467
chr4,107036405,107036570,chr4_0_10051,2.078266570048924,165,79.39308767119118
chr4,107037191,107037373,chr4_0_10051,2.672715761598358,122,45.64645509743267
chr4,107719421,107719593,chr4_0_10052,1.631792107526148,172,105.40558396299504
chr4,107823905,107824080,chr4_1_10053,1.5142833162165952,175,115.56622075004682
chr4,107823905,107824080,chr4_1_10054,1.5142833162165952,149,98.3963822386113
chr4,107893498,107893657,chr4_1_10055,1.8490338673404472,159,85.99085328204248
chr4,107930888,107931046,chr4_1_10056,2.5794715107360666,158,61.2528571617811
chr4,107930900,107931051,chr4_1_10056,2.51298814618383,151,60.087828201380646
chr4,108168626,108168779,chr4_0_10062,2.555419456922539,153,59.87275379997931
chr4,108168626,108168779,chr4_0_10063,2.555419456922539,153,59.87275379997931
chr4,108169260,108169418,chr4_0_10062,2.022693203682433,158,78.11367522882443
chr4,108169260,108169418,chr4_0_10063,2.022693203682433,158,78.11367522882443
chr4,108173001,108173164,chr4_1_10064,2.17847766057918,119,54.62530194978549
chr4,108557009,108557190,chr4_1_10065,1.8414207520622583,181,98.29366797202273
chr4,108621461,108621615,chr4_1_10067,1.6380998068802397,97,59.21495112360489
chr4,108621461,108621615,chr4_1_10068,1.6380998068802397,129,78.74978036025804
chr4,108621461,108621615,chr4_1_10069,1.6380998068802397,154,94.01136570139333
chr4,108762951,108763139,chr4_0_10072,2.421324325287995,188,77.6434606618174
chr4,109434625,109434787,chr4_1_10075,1.7218423681654524,90,52.269593119543835
chr4,109434625,109434787,chr4_1_10076,1.7218423681654524,162,94.0852676151789
chr4,109434625,109434787,chr4_0_10077,1.7218423681654524,162,94.0852676151789
chr4,109703215,109703395,chr4_0_10080,1.9689487798620369,180,91.41934104177788
chr4,109730280,109730437,chr4_0_10081,2.2451217059183337,157,69.92939384360969
chr4,109814860,109815010,chr4_1_10083,1.5923499421032956,150,94.20039906672066
chr4,109814860,109815010,chr4_1_10084,1.5923499421032956,150,94.20039906672066
chr4,109815778,109815937,chr4_1_10083,2.5662567480785383,159,61.95794716138587
chr4,109815778,109815937,chr4_1_10084,2.5662567480785383,159,61.95794716138587
chr4,109912920,109913087,chr4_1_10087,1.6350679943623174,167,102.13642525926306
chr4,110199168,110199344,chr4_0_10088,1.883596595598792,176,93.43826614002236
chr4,110475012,110475170,chr4_1_10089,2.084434701573292,16,7.675942061376882
chr4,110476806,110476976,chr4_1_10089,2.564361778876312,170,66.2932981611093
chr4,110614504,110614669,chr4_0_10090,1.6909060158201468,165,97.5808226218708
chr4,110614678,110614848,chr4_0_10090,1.540761239644708,170,110.33507050008681
chr4,110615497,110615682,chr4_0_10090,1.9297521238645765,185,95.86723481848733
chr4,110615763,110615930,chr4_0_10090,2.5553919668823197,167,65.35200946246484
chr4,110641356,110641515,chr4_0_10092,2.585345142888119,159,61.50049266628256
chr4,110641608,110641774,chr4_0_10092,1.773757782167272,166,93.58662251909746
chr4,110859578,110859736,chr4_0_10093,1.7289613680989084,90,52.0543730245171
chr4,112145557,112145721,chr4_1_10094,1.373596745138294,164,119.39457528598646
chr4,112285121,112285281,chr4_0_10096,2.33327561997947,160,68.57312467929006
chr4,112297714,112297879,chr4_1_10097,0.9158069902416556,165,180.16896765164586
chr4,112297714,112297879,chr4_1_10098,0.9158069902416556,165,180.16896765164586
chr4,112514909,112515077,chr4_1_10099,1.943507947572175,168,86.44163262098576
chr4,112649552,112649714,chr4_0_10111,0.8866791228649482,5,5.639018525489248
chr4,112649552,112649714,chr4_0_10112,0.8866791228649482,151,170.29835946977528
chr4,112649552,112649714,chr4_0_10113,0.8866791228649482,162,182.70420022585162
chr4,112860914,112861076,chr4_1_10116,1.3448899042610567,162,120.45595664502376
chr4,113116592,113116765,chr4_1_10120,1.8937595528152045,173,91.35267449493445
chr4,113293524,113293712,chr4_1_10122,1.336123445988743,188,140.70556172366122
chr4,113761337,113761493,chr4_0_10123,2.445178925875829,156,63.799012149641754
chr4,113761337,113761493,chr4_0_10124,2.445178925875829,156,63.799012149641754
chr4,113761343,113761500,chr4_0_10123,2.288020034800126,157,68.61828026506552
chr4,113761343,113761500,chr4_0_10124,2.288020034800126,157,68.61828026506552
chr4,114623260,114623427,chr4_1_10129,1.6350679943623174,107,65.44070360922844
chr4,114655718,114655882,chr4_1_10130,0.8465540109185833,124,146.4761827369401
chr4,114657616,114657781,chr4_1_10130,0.9466629966370512,143,151.05692364441907
chr4,116300503,116300668,chr4_1_10132,1.267507352769825,165,130.17675963727797
chr4,116300586,116300751,chr4_1_10132,1.267507352769825,139,109.66405811867658
chr4,117086295,117086448,chr4_0_10133,1.3101152438000996,153,116.78361939840545
chr4,117361168,117361346,chr4_0_10134,1.769868411525544,178,100.57244868649433
chr4,117361168,117361346,chr4_1_10135,1.769868411525544,178,100.57244868649433
chr4,117835126,117835295,chr4_1_10137,1.6525567448791634,169,102.26577727130179
chr4,118032410,118032581,chr4_1_10138,1.8029707940540325,171,94.84346644101844
chr4,118034654,118034817,chr4_1_10139,0.6154944760340084,163,264.8277220135338
chr4,118279879,118280066,chr4_1_10141,1.0938300043627078,187,170.95892346539787
chr4,118836645,118836800,chr4_0_10148,1.9152371280269265,155,80.92992649932633
chr4,119135954,119136124,chr4_1_10152,1.3181932622752015,170,128.9643976078136
chr4,119212160,119212317,chr4_1_10153,1.7567778515630572,157,89.36815765312186
chr4,119212160,119212317,chr4_0_10154,1.7567778515630572,157,89.36815765312186
chr4,119212160,119212317,chr4_1_10155,1.7567778515630572,157,89.36815765312186
chr4,119299592,119299759,chr4_0_10156,1.6129384212175326,115,71.29844418560742
chr4,119300892,119301044,chr4_0_10156,1.8031264664682096,152,84.29802502856217
chr4,119304808,119304979,chr4_0_10157,1.3125077170952,171,130.28494825040093
chr4,119410796,119410972,chr4_0_10159,1.3277247190366297,176,132.55759833085133
chr4,119410868,119411026,chr4_0_10159,1.5166570891455764,158,104.17648203458492
chr4,119455768,119455936,chr4_1_10161,1.8222771214201712,15,8.231459322888233
chr4,119629122,119629304,chr4_0_10165,2.5992239432775257,182,70.0209000731598
chr4,119939622,119939778,chr4_1_10167,1.6985920993978532,156,91.84076627655435
chr4,121216729,121216885,chr4_0_10172,1.4168607384718852,156,110.10256390352757
chr4,121380857,121381038,chr4_0_10174,2.676006881996546,181,67.63809212065905
chr4,121381156,121381306,chr4_0_10174,1.9346136063189932,150,77.53486252244775
chr4,121763793,121763961,chr4_1_10176,1.768990120747291,168,94.96943935957664
chr4,121764871,121765045,chr4_1_10176,2.299563368564236,174,75.66653843013654
chr4,121764871,121765045,chr4_0_10177,2.299563368564236,174,75.66653843013654
chr4,121764871,121765045,chr4_0_10178,2.299563368564236,174,75.66653843013654
chr4,121802214,121802390,chr4_1_10179,1.108859762057066,109,98.29917517954851
chr4,121932584,121932761,chr4_0_10183,2.632998596563751,177,67.22373503388779
chr4,121932888,121933039,chr4_0_10183,2.346381085786371,151,64.35442261050854
chr4,121952377,121952535,chr4_0_10184,1.3235268960063542,158,119.37800469091597
chr4,121952603,121952753,chr4_0_10184,1.5615231695948368,150,96.06005400414263
chr4,122378881,122379032,chr4_1_10187,1.7538775035995822,151,86.09495229290195
chr4,122378881,122379032,chr4_1_10188,1.7538775035995822,151,86.09495229290195
chr4,122618575,122618725,chr4_1_10190,2.0054714317440085,150,74.79538108880276
chr4,122731331,122731491,chr4_0_10193,1.1325896076282096,34,30.01969978446159
chr4,123396443,123396609,chr4_1_10201,0.9403084940525496,166,176.5378075918168
chr4,123399718,123399890,chr4_1_10203,1.819851601929218,172,94.5132008663033
chr4,124559260,124559427,chr4_0_10206,1.80253711698938,167,92.64719068804834
chr4,127633534,127633700,chr4_1_10210,1.3914372096865597,166,119.30110740490674
chr4,127784199,127784373,chr4_1_10214,1.3920325917651426,174,124.99707336547512
chr4,127880204,127880357,chr4_1_10215,1.0244981729140936,153,149.3414083548877
chr4,127880204,127880357,chr4_1_10216,1.0244981729140936,114,111.27399053893593
chr4,127880975,127881130,chr4_1_10215,2.573510594142643,155,60.22901182252089
chr4,127880975,127881130,chr4_1_10216,2.573510594142643,155,60.22901182252089
chr4,127881142,127881299,chr4_1_10215,2.556898946722049,157,61.402504858971604
chr4,127881142,127881299,chr4_1_10216,2.556898946722049,157,61.402504858971604
chr4,127965875,127966043,chr4_0_10217,2.5480645380563014,168,65.93239593850818
chr4,127965875,127966043,chr4_1_10218,2.5480645380563014,168,65.93239593850818
chr4,127965875,127966043,chr4_0_10219,2.5480645380563014,168,65.93239593850818
chr4,128808581,128808747,chr4_1_10223,2.099309335864406,48,22.864662763115685
chr4,128808818,128808969,chr4_1_10223,1.1880113447899188,151,127.10316333443936
chr4,129095275,129095433,chr4_1_10230,1.477102051011297,158,106.96620446219364
chr4,131765803,131765957,chr4_1_10234,1.2464292470819638,35,28.080214004877597
chr4,133148272,133148427,chr4_0_10236,1.951106213648554,155,79.44211284640991
chr4,133148272,133148427,chr4_1_10237,1.951106213648554,134,68.67898788012212
chr4,133148288,133148458,chr4_0_10236,2.3088250446057987,170,73.63052492746381
chr4,133148288,133148458,chr4_1_10237,2.3088250446057987,165,71.46492125312663
chr4,134422980,134423158,chr4_1_10239,1.4295531649624722,178,124.51443175579465
chr4,134424252,134424423,chr4_1_10239,1.093726341195869,171,156.34623905375668
chr4,135122493,135122661,chr4_0_10240,1.4941031881671991,103,68.93767499843771
