Gene symbol,Normalized TPM of Artery - Aorta,Normalized TPM of Breast - Mammary Tissue,Normalized TPM of Colon - Transverse,Normalized TPM of Heart - Atrial Appendage,Normalized TPM of Kidney - Cortex,Normalized TPM of Liver,Normalized TPM of Lung,Normalized TPM of Ovary,Normalized TPM of Pancreas,Normalized TPM of Placenta,Normalized TPM of Stomach,Normalized TPM of Whole Blood,Specific high expression tissue,TSS ID
SORL1,8.728569444444448,8.81843790849673,12.90005172413794,2.1292044289044307,10.397788235294117,22.69946902654868,22.661818339100336,12.820988888888886,3.4816189024390263,2.741,5.203233147632312,130.57223973509934,Whole Blood,chr11_1_23613
DEF6,6.473745370370375,11.663530283224407,14.440330049261089,2.5837069930069925,6.267767058823531,3.695003539823008,31.8259982698962,6.8637222222222265,14.8509512195122,9.808,16.957470752089147,131.9067576158939,Whole Blood,chr6_1_13305
ITGAL,3.951988425925925,4.353107189542484,7.014148768472909,1.5054500699300692,3.8020951764705897,7.701597345132744,40.07611418685119,1.688057222222222,0.9006249085365858,1.591,4.31637688022284,132.9425403973509,Whole Blood,chr16_1_30196
IGSF6,3.949393518518523,2.518902614379084,2.48858054187192,0.6809609090909087,1.276696470588235,1.4424283185840705,16.159280795847767,1.3299455555555555,0.5846380792682923,5.306,1.2659389972144857,133.25749139072855,Whole Blood,chr16_0_29979
MMP8,0.3331817129629633,0.4269173877995645,0.0772729137931034,0.2880398974358976,0.2474364588235293,0.4562268274336279,7.953277837370247,0.1130028833333333,0.0394142103658536,0.444,0.2304354456824512,133.87668741721868,Whole Blood,chr11_0_23313
VNN1,2.005873564814814,2.297705620915031,1.6203235714285702,0.6198806759906761,12.39193411764706,64.92281858407081,10.829400000000014,0.4436862777777775,1.3031057012195122,1.834,1.6370436490250702,140.9432052980134,Whole Blood,chr6_0_14222
CLC,0.4351557407407409,0.2590619389978214,1.4522434975369465,0.277156317016317,0.1725643529411764,0.5016698672566372,5.544175968858124,0.0791121111111111,0.1865835670731708,1.962,0.3846531754874655,143.4631879470198,Whole Blood,chr19_0_35132
LPAR2,6.090296296296295,8.97818300653595,9.712248768472902,1.864180186480186,6.1181294117647065,2.5071017699115057,31.781076124567463,12.569483333333324,10.73882926829268,0.5770000000000001,20.43738774373259,144.01707947019875,Whole Blood,chr19_0_34728
PRTN3,0.2773465972222223,0.7668141394335515,0.1486524137931035,0.5926363403263398,0.3276098823529411,1.8677420796460176,19.113690830449805,0.270068,0.1131394512195122,0.586,0.1314045961002785,144.80985086092718,Whole Blood,chr19_1_33899
TREM1,3.2709667592592586,0.9027285838779956,0.5539073645320196,1.9378299766899767,0.618122894117647,0.7522965044247789,32.726500000000016,0.5846834444444446,0.2005608993902438,5.478,0.7886247632311972,144.96483046357608,Whole Blood,chr6_0_13416
OSCAR,5.062352083333334,3.0694289760348576,2.0494182266009844,1.516548717948718,1.569734588235294,1.5964438053097352,48.42955363321797,2.298068333333334,0.8795489329268297,0.363,1.6398346518105849,145.3173549668876,Whole Blood,chr19_0_35976
GZMB,1.3720559490740736,2.4165605228758174,1.7476422167487695,0.9228595571095568,1.0068361176470586,1.746053805309732,20.21102785467125,0.5171271666666669,0.2554728658536587,0.466,2.689092172701949,146.47652132450324,Whole Blood,chr14_0_26929
FCAR,1.3720933564814812,0.7911203703703703,0.4900231280788175,0.988006107226106,0.4789791294117647,0.8542593318584075,14.346523702422171,0.4375669999999999,0.1216272012195122,0.4370000000000001,0.8795000278551535,147.72495099337775,Whole Blood,chr19_1_36048
LYN,8.872555555555554,11.02694117647059,7.019886699507389,3.14907505827506,4.782357647058825,5.414783185840704,37.66191868512109,3.959771666666669,4.5627317073170754,38.93,7.442481894150418,150.50264900662248,Whole Blood,chr8_1_17262
PF4,0.6280291898148149,0.5330830936819172,1.0170755665024616,0.7293989277389279,0.464065411764706,1.2514591592920357,17.552974913494808,0.1811436111111111,0.0767726219512195,3.0610000000000004,0.9953642896935936,154.1566185430464,Whole Blood,chr4_0_09739
CCL3,16.743892592592598,8.535801742919395,3.5440252709359616,2.864743706293708,3.1083308235294123,7.560399557522127,55.09061072664368,2.3151561111111105,0.8055987804878048,10.68,3.5299752924791084,154.8499052847683,Whole Blood,chr17_0_31876
PILRA,13.896164351851848,11.37989324618736,7.75185221674877,3.880987412587417,9.06648235294117,4.137558407079648,33.59858131487887,13.743088888888884,2.3221542682926835,4.005,5.71965069637883,156.1678569536423,Whole Blood,chr7_1_15803
CSK,26.78416666666666,27.15882352941176,35.9399014778325,19.750074592074597,18.47761176470588,27.32129646017699,51.34475778546714,30.20638888888888,9.449999999999996,7.601,22.9766852367688,157.2228423841058,Whole Blood,chr15_1_28948
JAK3,6.400803703703701,9.123143790849676,7.579628078817739,3.7113405594405577,7.836249411764711,2.7540362831858407,33.61611591695499,39.613583333333295,1.7460917682926824,4.768,5.436250696378827,157.8882026490067,Whole Blood,chr19_0_34643
HRH2,6.4043803240740775,4.8740891067538135,2.0628166256157647,8.552511655011651,2.4551870588235296,0.611836061946903,12.070868512110724,2.097207833333333,0.4839016463414639,2.296,18.675782729805015,158.1936317880794,Whole Blood,chr5_1_12352
PLAUR,25.906956018518528,11.159043572984745,12.183332512315266,9.433912587412587,5.934834117647058,2.329206194690265,61.396955017301046,13.70912777777778,1.9155039634146336,3.184,14.915643454039,158.8916847682119,Whole Blood,chr19_0_35304
CMTM2,0.9032175462962968,1.3403940522875817,0.5878165763546801,0.470163706293706,0.9714764705882352,0.7924578318584066,8.790002076124575,0.6033436111111111,0.3149216158536586,0.4320000000000001,0.8284209749303617,159.13802119205303,Whole Blood,chr16_1_30546
ZDHHC18,18.1426851851852,22.33989978213508,16.949645320197046,7.452058275058278,8.778858823529415,10.772805309734515,27.188961937716268,16.606894444444436,5.358774390243903,12.89,13.57352924791086,160.01220927152332,Whole Blood,chr1_1_00697
QPCT,4.238152546296299,5.592503485838783,17.132766009852222,3.65614871794872,5.380011764705883,0.7212606637168145,9.85738062283737,1.9812477777777773,3.3260210365853635,3.39,2.2717214484679693,160.26303046357617,Whole Blood,chr2_1_04507
BCL2A1,7.0518314583333295,4.569612636165582,3.442161330049265,3.7769393006992993,3.4662240000000004,5.449506637168139,103.63677335640136,1.656173833333334,0.7707134146341467,1.489,4.023589498607245,166.1111443708611,Whole Blood,chr15_0_29072
P2RY13,1.5863086805555549,1.1886980610021785,1.797638103448276,0.4894957575757574,0.6049521176470589,1.0925873893805311,6.616395847750867,0.4819804444444444,0.3452923201219512,2.79,0.858364233983288,167.44283178807927,Whole Blood,chr3_0_08532
PPBP,0.8097700694444444,0.9866325708060996,0.1216555418719212,1.130043333333333,0.6945671764705881,1.823741371681416,34.86702595155709,0.2240368888888889,0.0639748475609756,9.502,0.3175371030640667,167.70740662251654,Whole Blood,chr4_0_09741
ITGAM,10.469175462962962,6.857534858387803,5.209832266009856,4.0943107226107225,3.08544705882353,2.450739823008849,34.29252422145329,3.0909405555555582,1.670207012195121,5.895,4.125353760445682,170.1109920529801,Whole Blood,chr16_1_30257
CD3E,5.8924835648148175,5.579352461873633,12.664101724137923,1.849642167832168,5.454328588235295,3.21766681415929,27.29573702422145,2.2682563888888887,1.3360040548780487,0.242,10.192116434540392,173.85018807947034,Whole Blood,chr11_1_23523
RASGRP4,3.68744375,3.0233409586056665,2.6135100985221684,1.3617303030303018,1.2272420000000004,1.2089008849557514,19.02698269896194,1.3076405555555557,0.5530137499999999,1.422,2.3809994428969343,177.16803841059604,Whole Blood,chr19_0_35070
SLA,10.945948611111124,8.465584749455344,7.405986453201972,3.63727645687646,5.587822352941176,3.0118942477876103,38.27030968858135,3.447012833333332,1.7557676829268292,5.712999999999999,6.078753481894148,178.60697880794717,Whole Blood,chr8_0_17912
FGD3,3.4183331018518506,5.435604793028321,4.814041871921184,1.670722377622377,4.915847058823529,2.131264159292036,22.355875432525945,1.988028333333333,4.533568292682927,4.002,3.039993314763232,178.94151258278148,Whole Blood,chr9_1_18879
LILRB2,10.038141435185189,5.493700217864928,5.198147783251233,3.632046153846156,3.7906364705882383,4.227641592920353,48.6524065743944,2.546136944444444,1.4063594817073175,1.912,3.979560724233983,180.06019470198677,Whole Blood,chr19_0_35995
APBB1IP,7.505609027777772,18.396651416121987,6.7380891625615735,4.031231934731935,4.805569411764706,19.79222123893806,22.493980968858143,2.0516853333333342,1.897473170731706,1.285,5.448787465181058,181.2266516556292,Whole Blood,chr10_1_20086
C19orf38,1.9375115740740727,1.5810043572984749,1.5427149507389164,0.7125469230769226,1.2029494117647055,1.3730973451327428,10.951637370242212,2.029063777777778,0.6768837499999998,1.056,1.311245793871867,182.83679602649,Whole Blood,chr19_1_34329
GMIP,11.577787037037034,10.966313725490204,14.010694581280791,3.00928904428904,5.792836470588236,3.754736725663717,37.55020415224916,6.317505555555559,4.51253963414634,1.951,12.901066852367684,185.7263125827816,Whole Blood,chr19_0_34729
PHOSPHO1,0.7314638425925923,0.8497649019607844,0.6645699014778331,0.7831975524475526,1.0228711764705878,0.5111344690265486,4.359931833910035,0.4877794999999998,0.1823504268292682,4.1530000000000005,0.5712092200557103,186.58976423841048,Whole Blood,chr17_0_32460
CEACAM4,2.031646944444446,1.0951157080610023,1.1484204433497538,0.5681600233100232,1.209844117647059,0.8739406194690265,12.466531851211071,0.5078527222222224,0.9031703048780492,0.429,1.3311054874651809,188.1949870198677,Whole Blood,chr19_0_35220
APOBR,3.2002002314814813,3.5881032679738536,39.11930418719209,1.3211696969696969,1.717494117647059,2.353593362831857,28.27649999999999,1.1815974999999994,1.1989966463414632,0.941,3.0951389972144847,190.46372185430465,Whole Blood,chr16_1_30067
TBC1D10C,4.186761342592597,4.96214095860566,11.493010098522172,1.898104195804196,6.501947058823527,3.3711911504424767,34.62990657439448,2.352468888888889,1.2704347560975613,0.7,6.842521169916434,191.00823841059608,Whole Blood,chr11_1_22872
DYSF,8.897007638888889,14.442477124183004,11.291014039408868,16.822668997669002,7.965035294117647,11.599309734513268,34.88693944636682,5.683556666666667,1.2897521341463396,73.069,7.364166852367687,196.39488344370855,Whole Blood,chr2_1_04885
NFAM1,3.2392733796296285,2.2587802396514167,1.9607416256157648,1.4053913752913758,1.7804952941176462,1.353788097345133,13.557465397923885,0.877706538888889,0.7473081707317071,1.598,1.3957097493036208,196.40197483443723,Whole Blood,chr22_0_38675
RGS19,14.306280092592589,13.333187363834426,8.433980295566501,4.6804219114219086,6.226976470588234,3.58319778761062,33.664896193771625,4.28403,4.130402439024391,5.524,7.223621169916433,198.8897576158941,Whole Blood,chr20_0_37310
ARHGAP30,9.535098842592586,10.230030501089336,9.808426108374382,2.8065790209790187,4.816130588235295,3.289239380530972,44.37950692041526,3.3292738888888858,1.958611280487805,5.502000000000002,6.922975766016723,199.26080264900645,Whole Blood,chr1_0_02826
RASSF2,18.423979166666665,11.334627450980392,12.036027093596063,4.63861351981352,4.270814117647058,2.6745623893805304,60.50430968858132,16.971033333333327,1.7877734756097567,9.245,9.167142061281336,201.93058013245056,Whole Blood,chr20_0_36404
CAMP,1.2611034259259255,0.9296053376906316,0.5038120935960589,1.2367027972027973,0.3973451764705884,0.8087125398230087,12.637164013840811,0.417058722222222,0.0619840243902439,1.148,0.6143895821727023,201.9808309933778,Whole Blood,chr3_1_07370
CLEC4E,4.178865208333338,4.104502592592596,1.7227864039408856,1.2019749650349651,2.1612342352941183,0.8405651327433621,24.7467794117647,1.2383690000000005,0.5844213719512195,0.4479999999999999,2.004129415041783,202.06343046357625,Whole Blood,chr12_0_24042
LIMD2,9.055150462962969,7.819843137254901,9.188778325123147,4.555058275058276,8.26534117647059,3.6464584070796446,27.70900519031141,9.039333333333332,2.4655094512195124,4.915,5.984838440111424,202.30700662251647,Whole Blood,chr17_0_32703
LRRC25,9.195588888888894,5.342927015250549,4.89435418719212,2.201748951048952,2.962458823529411,2.7534628318584065,23.11794636678201,2.4828861111111107,1.2722424390243907,3.968,3.3432005292479103,202.70477218543056,Whole Blood,chr19_0_34672
THEMIS2,17.50531481481482,13.60928758169935,13.05358866995074,4.600767832167833,8.399290588235296,3.778372123893804,63.72839965397928,4.845413333333332,2.261112804878048,5.07,7.140189415041786,213.9116953642385,Whole Blood,chr1_1_00729
ACAP1,6.492881944444447,5.9875620915032695,12.305647783251237,3.207685314685316,7.458335294117645,4.180292035398229,37.18642214532875,4.519161111111114,1.3335707317073169,0.5,7.039581615598888,215.07043708609305,Whole Blood,chr17_1_31305
C1orf162,21.86948611111109,16.744021786492386,11.772766009852216,8.714009324009321,7.40150588235294,6.217809734513276,54.01697231833913,12.111750000000004,3.3277664634146333,3.756,8.336871866295269,216.364953642384,Whole Blood,chr1_1_01975
AGTRAP,35.37206018518521,38.9813311546841,20.005704433497524,14.774342657342665,32.38482352941177,10.05367699115045,62.73423875432531,28.532888888888877,22.22461890243901,7.596,21.787331476323104,216.9169019867551,Whole Blood,chr1_1_00298
CTSW,4.266403425925925,3.8940649237472766,4.06585283251232,1.5399722144522134,2.654200000000001,3.654924778761063,26.97225086505191,1.9643850000000005,0.579711463414634,0.754,3.9549599164345377,218.7809019867549,Whole Blood,chr11_1_22791
PADI4,0.7135126157407405,0.5307545098039217,0.2770459605911328,0.6609385407925407,0.5493407058823527,1.139579159292036,15.432178892733557,0.2987433888888888,0.111927487804878,0.3939999999999999,0.6598466295264631,218.97710463576144,Whole Blood,chr1_1_00455
LILRA6,6.70217083333333,5.371668845315902,3.793874384236453,2.633829370629371,2.081538352941176,2.7179340707964608,38.40378027681661,2.070517,0.9413285670731696,1.219,2.826575208913647,220.8441456953641,Whole Blood,chr19_0_35992
NCF1,2.902773819444444,1.7565684095860576,4.217705418719211,1.0038556177156173,1.7731094117647053,1.4066424778761055,17.417496539792378,0.9035114444444444,0.4201031402439024,0.989,2.026768245125349,221.0520264900662,Whole Blood,chr7_1_15464
CD300A,7.460568287037034,5.887295860566453,5.734742610837437,3.1226452214452247,3.1027635294117646,4.305545575221238,27.32448615916957,2.275914444444444,1.2830670426829274,3.176,3.154870194986072,224.3554834437083,Whole Blood,chr17_1_32868
FRAT2,5.694143518518518,10.400381263616552,23.177238916256155,3.655314452214448,6.713270588235296,13.160548672566376,21.97826989619376,6.27479444444444,10.341932926829276,15.299,12.86026462395542,224.45239337748325,Whole Blood,chr10_0_20941
FOLR3,0.7345212499999995,0.3392402396514161,0.2495312315270936,0.2724526340326338,3.967172941176471,0.4679661061946904,8.133246660899653,0.1221138888888888,0.1138666158536585,0.256,0.5281629805013929,225.3272701986755,Whole Blood,chr11_1_22989
CYTIP,7.783778472222228,5.60897734204793,7.372736206896548,3.3162470862470834,4.795555294117646,2.966626991150444,44.040795847750864,1.9905573333333344,1.3786121951219512,0.805,10.707348467966574,226.13846357615887,Whole Blood,chr2_0_05727
LTB,2.2285356018518505,2.4989072331154683,9.656427093596053,1.2221961771561765,12.411960000000004,3.2585491150442487,17.853250865051912,1.0367216111111106,1.9577381097560973,0.384,3.27589114206128,240.75303708609263,Whole Blood,chr6_0_13086
MYD88,30.01247685185184,35.42065359477123,37.88704433497536,11.365214452214458,18.446635294117648,34.29593805309736,71.7597750865052,29.52291111111111,11.449051829268294,6.954,28.165470752089146,241.4340211920528,Whole Blood,chr3_1_07163
DEFA4,0.3584013425925927,0.5543848583877996,0.0970061822660098,0.6274160372960372,0.3329283529411764,1.6566269911504432,22.053608304498287,0.1496175555555556,0.0804571341463414,0.7340000000000001,0.1312387465181059,241.77116860927157,Whole Blood,chr8_0_16655
CDKN2D,30.676435185185195,13.350771241830063,14.797822660098529,7.941347319347322,9.632529411764708,3.9371424778761046,47.83147058823535,11.654533333333328,3.2100240853658564,4.125,10.777345403899718,241.82376158940403,Whole Blood,chr19_0_34313
RETN,1.5998808101851865,1.799512592592592,0.8567629802955664,1.1859989277389285,1.4930718823529407,1.8356107964601769,49.32273183391006,0.6745211666666664,0.5002675914634146,0.706,1.113723704735376,248.9545894039736,Whole Blood,chr19_1_34187
IL18RAP,2.4875965972222223,2.6971607843137244,3.0603093596059137,1.4362768298368302,1.7525035294117646,2.3420172566371664,31.787939446366767,0.914804222222222,0.4576135975609757,0.44,3.45412116991644,249.566370860927,Whole Blood,chr2_1_05258
AHSP,0.5719148379629628,0.4481719607843141,0.175922684729064,0.570865337995338,1.1837078823529412,1.902417123893806,5.8995778892733535,0.3207598333333335,0.062049237804878,5.4179999999999975,0.1183306406685236,251.5004741721851,Whole Blood,chr16_1_30272
BIN2,5.273037268518519,4.466625925925928,7.866319704433491,2.166095804195803,3.547435294117647,3.274657522123891,35.11146712802767,1.835285777777777,1.0045129573170728,9.334,4.043949860724232,251.50458278145683,Whole Blood,chr12_0_24586
LST1,8.825195138888882,6.226925708061005,5.761553940886698,3.1901547785547786,4.47113058823529,4.755063274336285,44.03767647058822,2.81476777777778,1.592673323170733,6.805,3.546490529247912,257.3068437086091,Whole Blood,chr6_1_13088
